transaction_id,customer_id,persona,timestamp,amount_ratio,amount_zscore,is_unusual_hour,is_new_merchant,is_new_beneficiary,transaction_velocity,days_since_last_transaction,hour,amount,is_fraud
T0005735,C0166,high_business,2026-01-19 12:40:00.000000000,0.9018012038825499,-0.19595186894400626,0,1,0,0,1.093,12,13230.57,0
T0001810,C0052,high_business,2026-01-19 12:43:00.000000000,0.9756915852004531,-0.07237166681012673,0,0,0,0,0.881,12,13146.69,0
T0000703,C0019,high_business,2026-01-19 12:45:00.000000000,0.9657316860385934,-0.14626380728760327,0,0,0,2,-0.133,12,11933.93,0
T0002503,C0073,high_business,2026-01-19 12:45:00.000000000,2.9539953404868027,2.197851587902331,0,0,0,0,2.061,12,47076.71,0
T0000704,C0019,high_business,2026-01-19 12:48:00.000000000,0.6635756833727553,-1.476204646329577,0,1,0,3,0.002,12,8183.54,0
T0005401,C0157,high_business,2026-01-19 12:51:00.000000000,0.46540056745195074,-0.6589068442367659,0,0,0,0,0.96,12,8707.44,0
T0003008,C0088,high_business,2026-01-19 12:51:00.000000000,0.9825125182867382,-0.09690644585935239,0,0,0,0,2.042,12,12193.9,0
T0005055,C0148,high_business,2026-01-19 12:53:00.000000000,1.160072266126362,0.2636787731699817,0,0,0,0,1.976,12,15081.31,0
T0003436,C0100,high_business,2026-01-19 12:56:00.000000000,0.7472069518735871,-0.3656308147230831,0,0,0,1,0.094,12,12662.71,0
T0003201,C0094,high_business,2026-01-19 12:59:00.000000000,0.6006357107467617,-0.48981617123079896,0,0,0,1,0.249,12,10761.21,0
T0001033,C0028,high_business,2026-01-19 13:03:00.000000000,0.7138950602064695,-0.8088635516140527,0,1,0,0,1.158,13,8848.51,0
T0001493,C0043,high_business,2026-01-19 13:09:00.000000000,0.9568362981394061,-0.07165273571553919,0,0,0,0,0.156,13,15381.13,0
T0003437,C0100,high_business,2026-01-19 13:10:00.000000000,0.8981558228791889,-0.14899471455205895,0,0,0,2,0.01,13,14994.46,0
T0003433,C0100,high_business,2026-01-19 13:11:00.000000000,0.724509876082089,-0.3830102241269937,0,0,0,0,1.6,13,11576.36,0
T0002299,C0067,high_business,2026-01-19 13:12:00.000000000,0.5747704291250108,-1.8021432926425953,0,0,0,0,0.243,13,7373.15,0
T0003318,C0097,high_business,2026-01-19 13:17:00.000000000,0.8991060745965139,-0.1363140496111557,0,0,0,0,0.118,13,14127.64,0
T0001321,C0037,high_business,2026-01-19 13:20:00.000000000,0.4687250959498171,-0.9209006813319324,0,1,0,0,0.953,13,8319.32,0
T0000602,C0016,high_business,2026-01-19 13:24:00.000000000,0.7060357499305356,-0.6169658418456605,0,0,0,0,1.057,13,9952.31,0
T0001413,C0041,mid_weekend,2026-01-19 13:28:00.000000000,1.1357221266949433,0.9214622940595106,0,0,0,0,1.849,13,2930.95,0
T0003011,C0088,high_business,2026-01-19 13:31:00.000000000,1.0520032294275963,0.287252653269786,0,0,0,1,0.119,13,12714.2,0
T0003012,C0088,high_business,2026-01-19 13:32:00.000000000,0.8200021534501343,-1.0325890407237304,0,0,0,2,0.001,13,9947.11,0
T0001618,C0046,high_business,2026-01-19 13:33:00.000000000,1.0429513570185058,0.28204270003027404,0,0,0,1,0.181,13,12363.77,0
T0005736,C0166,high_business,2026-01-19 13:36:00.000000000,1.1298601009220637,0.2649062957597115,0,0,0,1,0.039,13,16486.06,0
T0005162,C0151,high_business,2026-01-19 13:40:00.000000000,0.9773255595639373,-0.1163134993725997,0,0,0,0,1.221,13,10429.44,0
T0001616,C0046,high_business,2026-01-19 13:42:00.000000000,1.0369457749245654,0.2305171507450539,0,0,0,0,0.108,13,12321.17,0
T0003612,C0106,high_business,2026-01-19 13:42:00.000000000,0.7726516896010323,-1.091271889915045,0,1,1,0,0.0,13,9271.82,0
T0000365,C0011,mid_weekend,2026-01-19 13:57:00.000000000,1.2133905562064817,0.8891273175270075,0,1,1,0,0.0,13,3033.48,0
T0004731,C0139,high_business,2026-01-19 13:58:00.000000000,1.0749726067897465,0.35986851259078323,0,1,1,0,0.0,13,12899.67,0
T0002442,C0071,mid_weekend,2026-01-19 14:05:00.000000000,0.58655950088063,-2.2921265360659855,0,0,0,0,0.967,14,1951.14,0
T0001733,C0050,mid_weekend,2026-01-19 14:23:00.000000000,1.0068596246918666,0.02858176954944459,0,1,1,0,0.0,14,2517.15,0
T0000603,C0016,high_business,2026-01-19 14:34:00.000000000,0.9294797226794272,-0.1482320065024713,0,0,0,0,0.049,14,12899.28,0
T0005675,C0164,mid_weekend,2026-01-19 14:36:00.000000000,0.7272177217535418,-0.30077974694907866,0,1,0,0,0.825,14,2339.98,0
T0005402,C0157,high_business,2026-01-19 14:40:00.000000000,0.6080993127176916,-0.47481389599396545,0,0,0,0,0.076,14,10942.82,0
T0003202,C0094,high_business,2026-01-19 14:56:00.000000000,0.8049542110698112,-0.23986301353205913,0,0,1,1,0.081,14,13461.93,0
T0004360,C0127,high_business,2026-01-19 15:09:00.000000000,1.2285873751116794,0.6530585086453824,0,0,0,0,1.067,15,15275.31,0
T0003469,C0101,mid_weekend,2026-01-19 15:12:00.000000000,0.8648798694375425,-0.3309102549192509,0,0,0,0,2.116,15,3024.06,0
T0001248,C0035,mid_weekend,2026-01-19 15:24:00.000000000,0.7748851958774109,-1.266876977765519,0,0,0,0,3.133,15,1814.37,0
T0002114,C0062,mid_weekend,2026-01-19 15:30:00.000000000,1.1447864215722001,0.5726742654509667,0,1,0,0,1.078,15,2716.79,0
T0003554,C0104,mid_weekend,2026-01-19 15:30:00.000000000,0.828522610620769,-0.7144891224134623,0,1,1,0,0.0,15,2071.31,0
T0004256,C0124,high_business,2026-01-19 15:36:00.000000000,0.9788477220975712,-0.06417408301374218,0,0,0,0,0.3,15,11174.89,0
T0000060,C0002,mid_weekend,2026-01-19 15:41:00.000000000,1.4682430144303118,1.9510125601262993,0,1,1,0,0.0,15,3670.61,0
T0003231,C0095,mid_weekend,2026-01-19 15:50:00.000000000,0.8874269166906801,-0.7036047266114172,0,0,1,0,2.102,15,1958.16,0
T0004836,C0142,high_business,2026-01-19 15:52:00.000000000,0.5198672353136965,-2.0868832827320234,0,0,1,0,1.676,15,9686.37,0
T0005737,C0166,high_business,2026-01-19 15:52:00.000000000,0.8742817668349957,-0.2647969697907568,0,0,0,0,0.094,15,12844.04,0
T0004031,C0116,mid_weekend,2026-01-19 15:56:00.000000000,2.8993228252861347,7.306554778512457,0,0,1,0,1.008,15,6692.09,0
T0000702,C0019,high_business,2026-01-19 15:57:00.000000000,0.9982010296000029,-0.0074353835432241135,0,0,0,0,0.168,15,12336.55,0
T0001845,C0053,mid_weekend,2026-01-19 15:58:00.000000000,1.117097944904397,0.86801798763725,0,0,0,0,2.882,15,2964.74,0
T0002943,C0086,mid_weekend,2026-01-19 16:15:00.000000000,1.2554741384418453,2.8209572084430103,0,1,0,0,1.14,16,8317.8,0
T0006230,C0178,high_business,2026-01-19 16:17:00.000000000,1.4233102189864213,2.0670655773333255,0,1,0,0,2.326,16,16490.02,0
T0000626,C0017,mid_weekend,2026-01-19 16:41:00.000000000,0.6149594716305673,-0.6235813722589864,0,0,0,0,1.087,16,2307.08,0
T0004104,C0119,mid_weekend,2026-01-19 17:09:00.000000000,1.3465378755118045,1.3626005809460882,0,1,0,0,1.227,17,3176.78,0
T0000502,C0014,mid_weekend,2026-01-19 17:25:00.000000000,2.7723120857126293,8.36534923681519,0,0,0,0,1.248,17,6416.78,0
T0002217,C0065,mid_weekend,2026-01-19 17:43:00.000000000,0.6616127938527986,-0.47943132530257193,0,0,0,0,2.006,17,2712.3,0
T0004733,C0139,high_business,2026-01-19 17:47:00.000000000,0.8087744144775867,-0.9670505143624767,0,1,0,0,0.269,17,10225.17,0
T0001045,C0029,mid_weekend,2026-01-19 17:56:00.000000000,3.633549655215473,10.230546979579122,0,0,0,0,1.007,17,8880.41,0
T0002328,C0068,mid_weekend,2026-01-19 17:58:00.000000000,0.8650716401541992,-0.6564657284147506,0,1,0,1,-0.048,17,2525.3,0
T0000427,C0012,low_evening_shopper,2026-01-19 18:01:00.000000000,0.7626063851369825,-0.3014692088950324,0,0,0,0,0.878,18,619.2,0
T0003197,C0094,high_business,2026-01-19 18:08:00.000000000,5.4995805384852945,15.310504428775308,1,0,0,0,0.315,18,46782.89,0
T0004288,C0125,mid_weekend,2026-01-19 18:11:00.000000000,1.1676936387079013,0.8235292456251586,0,0,0,0,1.085,18,3001.28,0
T0005562,C0161,mid_weekend,2026-01-19 18:24:00.000000000,1.0776104513421476,0.46227252301084326,0,0,0,0,1.137,18,2317.19,0
T0004589,C0134,mid_weekend,2026-01-19 18:32:00.000000000,0.8837336216459939,-1.1631547405230107,0,1,1,0,2.331,18,2312.33,0
T0006280,C0179,mid_weekend,2026-01-19 18:40:00.000000000,0.8612935620808038,-0.49306826199226644,0,0,0,0,1.22,18,2162.11,0
T0002443,C0071,mid_weekend,2026-01-19 18:59:00.000000000,0.905894274642952,-0.4161199662678737,0,1,0,0,0.204,18,2598.1,0
T0002327,C0068,mid_weekend,2026-01-19 19:07:00.000000000,0.8260546039141929,-0.9269109039989568,0,1,0,0,0.316,19,2641.1,0
T0000772,C0021,low_evening_shopper,2026-01-19 19:08:00.000000000,0.6317443479645427,-2.0888775156723436,0,1,0,0,1.03,19,500.3,0
T0003080,C0090,low_evening_shopper,2026-01-19 19:29:00.000000000,1.2478041355786895,1.3584415927940434,0,0,0,0,6.925,19,740.96,0
T0004872,C0143,mid_weekend,2026-01-19 19:47:00.000000000,0.7505592551802857,-0.8567040747294645,0,0,0,0,2.989,19,1800.9,0
T0006047,C0174,low_evening_shopper,2026-01-19 19:56:00.000000000,0.706516282013418,-1.2859137503071028,0,1,0,0,1.072,19,557.21,0
T0002145,C0063,low_evening_shopper,2026-01-19 19:59:00.000000000,1.5117128742377597,1.7630428520044563,0,0,0,0,0.932,19,937.52,0
T0005692,C0165,low_evening_shopper,2026-01-19 20:09:00.000000000,0.5622637821586625,-3.452700058176964,0,1,0,0,1.013,20,435.37,0
T0005351,C0156,low_evening_shopper,2026-01-19 20:25:00.000000000,0.8256049344053783,-0.7546763567423097,0,0,0,0,1.054,20,557.21,0
T0004610,C0135,low_evening_shopper,2026-01-19 20:28:00.000000000,1.089603145750094,0.506417012770343,0,1,0,0,1.078,20,778.34,0
T0005588,C0162,low_evening_shopper,2026-01-19 20:30:00.000000000,1.4497456918245308,1.377575077983145,0,1,0,0,4.587,20,799.31,0
T0003555,C0104,mid_weekend,2026-01-19 20:32:00.000000000,1.2579591248866833,0.8905206982690159,0,0,0,0,0.21,20,2605.62,0
T0003943,C0114,low_evening_shopper,2026-01-19 20:36:00.000000000,1.4789533068970608,1.5601218761155697,0,0,0,0,1.147,20,867.15,0
T0005239,C0153,low_evening_shopper,2026-01-19 20:48:00.000000000,0.9114343600073265,-0.4735679297376633,0,0,0,0,0.947,20,601.76,0
T0003592,C0105,low_evening_shopper,2026-01-19 20:50:00.000000000,0.3973570430085843,-5.414097793845769,0,0,0,0,1.971,20,332.0,0
T0004197,C0122,mid_weekend,2026-01-19 20:54:00.000000000,1.3672778944130977,0.8725294336775333,0,0,0,0,1.069,20,3613.94,0
T0000664,C0018,low_evening_shopper,2026-01-19 21:10:00.000000000,0.8796692141194307,-1.015653625336948,0,0,0,0,1.986,21,624.54,0
T0002755,C0081,low_evening_shopper,2026-01-19 21:52:00.000000000,0.9065926952605149,-0.4140492764442753,0,1,0,0,1.099,21,723.36,0
T0004289,C0125,mid_weekend,2026-01-19 21:53:00.000000000,1.0680163633881963,0.3715964823909704,0,1,0,0,0.154,21,2860.17,0
T0002473,C0072,low_evening_shopper,2026-01-19 21:56:00.000000000,0.7046385266378995,-1.2212100861812891,0,1,1,0,1.047,21,524.42,0
T0004810,C0141,low_evening_shopper,2026-01-19 22:08:00.000000000,0.8587517301630869,-0.9978713098041679,0,1,0,0,3.076,22,599.85,0
T0002368,C0069,low_evening_shopper,2026-01-19 22:28:00.000000000,0.6554632575992745,-1.4133511618072623,0,0,1,0,2.009,22,483.99,0
T0000245,C0007,high_business,2026-01-19 23:18:00.000000000,0.7674362146810773,-0.7526941510472218,1,0,0,0,0.489,23,8724.26,0
T0006048,C0174,low_evening_shopper,2026-01-19 23:42:00.000000000,1.1629417030486215,0.6091728227997041,0,0,1,0,0.157,23,782.6,0
T0002971,C0087,low_evening_shopper,2026-01-19 23:50:00.000000000,0.4327247887735214,-1.1324193429691736,0,0,0,0,2.172,23,694.09,0
T0000247,C0007,high_business,2026-01-20 01:32:00.000000000,0.8189051477919986,-0.6086986169835792,1,1,0,1,-0.431,1,9288.47,0
T0004260,C0124,high_business,2026-01-20 06:05:00.000000000,0.9157867476076672,-0.28312689909138467,0,1,0,1,-0.114,6,10943.86,0
T0002676,C0079,high_business,2026-01-20 06:19:00.000000000,0.9594860731161254,-0.192574675098039,0,1,0,2,-0.313,6,11401.8,0
T0003321,C0097,high_business,2026-01-20 07:54:00.000000000,0.5591230289901009,-0.6149197920377518,0,0,0,0,0.84,7,8966.38,0
T0005739,C0166,high_business,2026-01-20 08:00:00.000000000,0.9809506685738452,-0.041486479915143,0,0,0,1,-0.09,8,14227.31,0
T0006123,C0175,high_business,2026-01-20 08:01:00.000000000,0.9449028239220161,-0.1910518287041969,0,0,0,0,0.81,8,12706.54,0
T0003342,C0098,mid_weekend,2026-01-20 08:15:00.000000000,0.7439947592070727,-0.5243949628500155,0,1,0,0,1.392,8,2353.08,0
T0001714,C0049,high_business,2026-01-20 08:39:00.000000000,0.753213545948182,-0.4124043402078486,0,0,0,1,-0.218,8,10110.72,0
T0004259,C0124,high_business,2026-01-20 08:49:00.000000000,1.4882892312422944,1.6731801132346373,0,1,0,0,0.845,8,17224.68,0
T0001495,C0043,high_business,2026-01-20 08:52:00.000000000,0.3595911284568233,-1.075350902163142,0,0,0,1,-0.081,8,5680.18,0
T0002410,C0070,high_business,2026-01-20 09:00:00.000000000,1.155559249608053,1.04822132808036,0,0,0,1,-0.242,9,12675.42,0
T0000032,C0001,high_business,2026-01-20 09:06:00.000000000,0.9006080942926142,-0.5169322595786864,0,0,0,0,1.019,9,10676.4,0
T0002570,C0076,high_business,2026-01-20 09:17:00.000000000,1.509571963027514,2.422556941195375,0,0,0,0,0.976,9,16982.08,0
T0001620,C0046,high_business,2026-01-20 09:17:00.000000000,1.1663915277367205,1.081367129837945,0,0,0,0,0.984,9,14056.35,0
T0003776,C0110,mid_weekend,2026-01-20 09:32:00.000000000,0.6557163611425517,-1.808752482190695,0,1,0,0,2.642,9,2066.95,0
T0000140,C0004,high_business,2026-01-20 09:37:00.000000000,1.0551825154483114,0.4369972546205415,0,0,0,0,0.99,9,13093.78,0
T0003326,C0097,high_business,2026-01-20 09:55:00.000000000,0.6784461985669529,-0.45704166513573796,0,0,0,4,-0.008,9,10196.41,0
T0003992,C0115,high_business,2026-01-20 09:59:00.000000000,0.6825892668652825,-1.5407390220854777,0,0,0,2,-0.015,9,8037.2,0
T0000811,C0022,high_business,2026-01-20 10:02:00.000000000,0.44039107021042917,-4.2547083189666965,0,1,1,2,-0.173,10,8370.74,0
T0005403,C0157,high_business,2026-01-20 10:05:00.000000000,0.7011167035070787,-0.3623211544322505,0,0,0,0,0.809,10,12287.05,0
T0003325,C0097,high_business,2026-01-20 10:07:00.000000000,0.5370432497942982,-0.662465591943608,0,0,0,3,-0.375,10,8217.58,0
T0005738,C0166,high_business,2026-01-20 10:09:00.000000000,0.8633055634002513,-0.29302539959006046,0,0,0,0,0.762,10,12603.07,0
T0000248,C0007,high_business,2026-01-20 10:10:00.000000000,1.1244296585171036,0.42284960336052635,0,0,0,1,0.36,10,12588.92,0
T0003014,C0088,high_business,2026-01-20 10:15:00.000000000,0.8772051237926174,-0.24158787922039027,0,0,0,1,-0.037,10,12021.31,0
T0005057,C0148,high_business,2026-01-20 10:15:00.000000000,1.0038040110893114,0.006626478470978491,0,0,0,0,0.974,10,13222.72,0
T0003990,C0115,high_business,2026-01-20 10:17:00.000000000,1.0603960701733515,0.25949939437142583,0,1,0,0,2.799,10,11951.58,0
T0005872,C0169,high_business,2026-01-20 10:17:00.000000000,0.9403569729949036,-0.12707336439042693,0,0,0,1,-0.04,10,12674.69,0
T0003991,C0115,high_business,2026-01-20 10:21:00.000000000,1.2399592113483946,1.134441055496805,0,0,1,1,0.003,10,14116.09,0
T0000929,C0025,high_business,2026-01-20 10:21:00.000000000,0.9368939611718063,-0.11241438667461066,0,0,0,1,-0.109,10,12379.7,0
T0005404,C0157,high_business,2026-01-20 10:21:00.000000000,2.7863650077842546,2.185811933499565,0,0,0,1,0.011,10,47918.8,0
T0001622,C0046,high_business,2026-01-20 10:22:00.000000000,0.7976907506888737,-1.3480715021149143,0,0,0,1,-0.221,10,9738.0,0
T0004262,C0124,high_business,2026-01-20 10:29:00.000000000,1.2079661164876423,0.6707338864300424,0,0,0,1,-0.099,10,13970.9,0
T0005874,C0169,high_business,2026-01-20 10:40:00.000000000,0.8240535134285285,-0.38355867067153393,0,0,0,3,-0.17,10,10903.93,0
T0003613,C0106,high_business,2026-01-20 10:41:00.000000000,1.1997199443112387,0.740706971611693,0,0,0,0,0.874,10,11123.59,0
T0003747,C0109,high_business,2026-01-20 10:46:00.000000000,0.9210347844385361,-0.13762853012739718,0,0,0,0,1.967,10,13232.91,0
T0001494,C0043,high_business,2026-01-20 10:49:00.000000000,0.5758825560768817,-0.716724800774918,0,0,0,0,0.903,10,9241.93,0
T0002674,C0079,high_business,2026-01-20 10:57:00.000000000,1.0916888525236081,0.4401064921133191,0,1,1,0,0.0,10,13100.27,0
T0003127,C0092,mid_weekend,2026-01-20 11:00:00.000000000,1.1487466544347533,0.5040638992377061,0,1,0,0,4.772,11,2687.9,0
T0001984,C0058,high_business,2026-01-20 11:01:00.000000000,0.9915301903156871,-0.029496540119189757,0,0,0,0,0.977,11,11804.64,0
T0001925,C0056,mid_weekend,2026-01-20 11:06:00.000000000,0.8843012326483279,-0.2530973262391086,0,0,0,1,-0.262,11,2975.94,0
T0001846,C0053,mid_weekend,2026-01-20 11:06:00.000000000,0.9616768515157242,-0.29457958278287777,0,0,0,0,0.797,11,2589.61,0
T0003013,C0088,high_business,2026-01-20 11:08:00.000000000,3.2949659358062426,13.009588739529805,0,0,0,0,0.9,11,39490.26,0
T0005871,C0169,high_business,2026-01-20 11:14:00.000000000,0.9423641832281165,-0.11976814628884808,0,0,0,0,1.945,11,12742.55,0
T0005446,C0158,mid_weekend,2026-01-20 11:19:00.000000000,0.8013705463163822,-1.6767508108027425,0,1,0,0,1.887,11,1983.12,0
T0003203,C0094,high_business,2026-01-20 11:30:00.000000000,0.8564455969128165,-0.18461471300135818,0,1,0,0,0.857,11,13923.97,0
T0001035,C0028,high_business,2026-01-20 11:35:00.000000000,1.0231334165759067,0.06603924056510094,0,0,0,1,-0.049,11,12384.49,0
T0003323,C0097,high_business,2026-01-20 11:36:00.000000000,0.83184564122098,-0.2364732911377999,0,0,0,1,-0.001,11,12977.24,0
T0003322,C0097,high_business,2026-01-20 11:38:00.000000000,0.8322679996260434,-0.23266259435045525,0,0,0,0,0.156,11,13079.21,0
T0002521,C0074,mid_weekend,2026-01-20 11:39:00.000000000,0.8015459752612493,-0.9667215344064638,0,1,0,0,1.935,11,2505.3,0
T0002778,C0082,high_business,2026-01-20 11:43:00.000000000,0.7274887428267798,-1.1812527380217657,0,0,0,0,1.883,11,8312.43,0
T0001633,C0047,mid_weekend,2026-01-20 11:47:00.000000000,1.4180957379377956,1.1482049571226052,0,1,0,0,2.769,11,2336.69,0
T0001126,C0031,high_business,2026-01-20 11:48:00.000000000,0.8494333821180262,-0.2913259517835612,0,0,0,0,3.019,11,12240.32,0
T0003343,C0098,mid_weekend,2026-01-20 11:50:00.000000000,0.8489814515243065,-0.31170867409271774,0,0,0,0,0.149,11,2642.16,0
T0000246,C0007,high_business,2026-01-20 11:53:00.000000000,1.227180218268862,0.7359096042185256,0,1,0,0,0.524,11,13680.29,0
T0002920,C0085,high_business,2026-01-20 11:55:00.000000000,0.8110674854752543,-0.30117144613238905,0,0,0,0,1.866,11,12755.55,0
T0001496,C0043,high_business,2026-01-20 11:58:00.000000000,1.0640519443109953,0.10487841243789929,0,0,0,0,0.129,11,16423.56,0
T0000605,C0016,high_business,2026-01-20 12:16:00.000000000,0.9517397093327741,-0.10577062733498696,0,0,0,1,-0.007,12,13114.82,0
T0000850,C0023,mid_weekend,2026-01-20 12:21:00.000000000,0.9301400796388111,-0.11217354160600536,0,1,0,0,1.0,12,3554.87,0
T0000604,C0016,high_business,2026-01-20 12:26:00.000000000,0.9253145298157283,-0.16040940329506614,0,0,0,0,0.911,12,12796.2,0
T0001128,C0031,high_business,2026-01-20 12:28:00.000000000,0.8774223417695649,-0.24281112123161164,0,0,0,2,-0.065,12,12484.6,0
T0002677,C0079,high_business,2026-01-20 12:32:00.000000000,0.742566265755944,-2.9607341592125613,0,0,1,1,0.259,12,8704.93,0
T0000259,C0008,mid_weekend,2026-01-20 12:45:00.000000000,0.973184296859553,-0.1398321371422791,0,1,0,0,1.019,12,3044.84,0
T0001034,C0028,high_business,2026-01-20 12:46:00.000000000,0.8548043836662897,-0.40832315230411625,0,0,0,0,0.988,12,10426.64,0
T0000336,C0010,high_business,2026-01-20 12:50:00.000000000,2.350866236103004,7.896677866799805,0,0,0,0,1.044,12,34355.79,0
T0004261,C0124,high_business,2026-01-20 12:52:00.000000000,0.5399544193447179,-1.5850349495583214,0,0,0,0,0.283,12,6418.62,0
T0002300,C0067,high_business,2026-01-20 12:53:00.000000000,0.9320205925502585,-0.257487896483534,0,0,0,0,0.987,12,11532.28,0
T0005875,C0169,high_business,2026-01-20 12:54:00.000000000,0.821411967984647,-0.39421055106264696,0,0,0,1,0.093,12,10777.92,0
T0000928,C0025,high_business,2026-01-20 12:58:00.000000000,0.5898850778914074,-0.7378054987705688,0,0,0,0,1.16,12,7987.17,0
T0000930,C0025,high_business,2026-01-20 12:58:00.000000000,1.14198653529042,0.25925806088068537,0,0,0,1,0.109,12,15036.8,0
T0006139,C0176,mid_weekend,2026-01-20 13:06:00.000000000,0.8219418243882194,-1.3060986587847239,0,1,0,1,-0.089,13,2089.76,0
T0004462,C0130,high_business,2026-01-20 13:18:00.000000000,1.0450244939070732,0.21437784316285988,0,0,0,0,1.642,13,12616.02,0
T0002505,C0073,high_business,2026-01-20 13:18:00.000000000,0.7220707680781228,-0.326409282027679,0,0,0,0,1.065,13,13220.89,0
T0001715,C0049,high_business,2026-01-20 13:37:00.000000000,0.6827257900415526,-0.5347438708372485,0,0,0,1,0.207,13,9056.83,0
T0002085,C0061,high_business,2026-01-20 13:38:00.000000000,1.068945529474022,0.3541848858731746,0,0,0,1,-0.01,13,13322.94,0
T0002921,C0085,high_business,2026-01-20 13:40:00.000000000,0.7929300437448842,-0.33593265169448916,0,0,0,0,0.073,13,12323.05,0
T0003015,C0088,high_business,2026-01-20 13:45:00.000000000,0.9965004818874801,-0.007033556512295272,0,0,0,0,0.146,13,13557.51,0
T0004837,C0142,high_business,2026-01-20 13:46:00.000000000,0.8276757134534094,-0.5265912118315963,0,0,0,0,0.912,13,13570.48,0
T0002675,C0079,high_business,2026-01-20 13:50:00.000000000,0.8141981363232587,-0.9736215520992461,0,1,1,0,0.12,13,10666.21,0
T0005276,C0154,high_business,2026-01-20 13:51:00.000000000,1.0893355901530817,1.8314663863217326,0,1,1,0,2.262,13,13695.47,0
T0002084,C0061,high_business,2026-01-20 13:52:00.000000000,0.8242380944282466,-0.9057876762155144,0,0,0,0,1.051,13,10359.71,0
T0001713,C0049,high_business,2026-01-20 13:53:00.000000000,0.8543766355212211,-0.2392705304984086,0,0,0,0,1.226,13,11552.8,0
T0001127,C0031,high_business,2026-01-20 14:01:00.000000000,0.8285189454759551,-0.33602497665197534,0,0,0,0,0.092,14,11867.04,0
T0000261,C0008,mid_weekend,2026-01-20 14:02:00.000000000,0.8153659759271181,-0.8644850545100208,0,1,0,1,-0.01,14,2315.98,0
T0000810,C0022,high_business,2026-01-20 14:11:00.000000000,2.7279326722702733,7.04813004000018,0,0,1,1,-0.019,14,27817.67,0
T0001143,C0032,mid_weekend,2026-01-20 14:15:00.000000000,1.133482661375443,0.556177755731012,0,1,1,0,0.0,14,2833.71,0
T0001336,C0038,mid_weekend,2026-01-20 14:15:00.000000000,0.8435805595740041,-0.21282204869354232,0,0,0,1,-0.142,14,3849.59,0
T0000260,C0008,mid_weekend,2026-01-20 14:16:00.000000000,0.6641469612387323,-2.2224745677194484,0,0,1,0,0.063,14,2059.37,0
T0004380,C0128,mid_weekend,2026-01-20 14:20:00.000000000,0.8542038994182647,-0.29979146965246783,0,0,0,0,4.069,14,2309.61,0
T0004198,C0122,mid_weekend,2026-01-20 14:23:00.000000000,1.0561244753657277,0.13828592887573116,0,0,0,0,0.728,14,2864.75,0
T0002613,C0077,mid_weekend,2026-01-20 14:24:00.000000000,0.8585657302751949,-0.6035671735675371,0,0,0,0,1.77,14,2197.92,0
T0000141,C0004,high_business,2026-01-20 14:36:00.000000000,1.0469870560147643,0.38100152423883676,0,0,0,0,0.208,14,13027.93,0
T0000367,C0011,mid_weekend,2026-01-20 14:38:00.000000000,0.94541964425138,-0.26742106536892457,0,1,0,1,-0.107,14,2779.3,0
T0000809,C0022,high_business,2026-01-20 14:39:00.000000000,0.8497787260835848,-0.7210621147987928,0,1,1,0,0.0,14,10197.34,0
T0005873,C0169,high_business,2026-01-20 14:45:00.000000000,0.6960251669513599,-0.6630146390561663,0,0,0,0,0.186,14,9351.99,0
T0002218,C0065,mid_weekend,2026-01-20 14:48:00.000000000,0.6874095715666326,-0.44642087518648443,0,0,0,0,0.878,14,2712.1,0
T0002409,C0070,high_business,2026-01-20 14:49:00.000000000,0.7365523588221844,-1.9704279663854558,0,0,0,0,2.201,14,8234.25,0
T0000503,C0014,mid_weekend,2026-01-20 14:50:00.000000000,0.9312136234722412,-0.16599294424022742,0,0,0,0,0.892,14,2367.61,0
T0004105,C0119,mid_weekend,2026-01-20 15:10:00.000000000,0.7047014419031425,-1.4235982375830485,0,1,1,0,0.917,15,1854.59,0
T0006138,C0176,mid_weekend,2026-01-20 15:14:00.000000000,1.1972564628701718,1.4876309774823484,0,0,0,0,2.151,15,2985.1,0
T0002944,C0086,mid_weekend,2026-01-20 15:20:00.000000000,0.18727584678801645,-1.577388826702709,0,1,0,0,0.962,15,1346.4,0
T0000944,C0026,mid_weekend,2026-01-20 15:28:00.000000000,1.0497468532305085,0.20446741281508365,0,1,1,0,1.197,15,2588.78,0
T0001507,C0044,mid_weekend,2026-01-20 15:30:00.000000000,0.6776465744074365,-0.7162725291100571,0,0,0,0,1.967,15,1863.14,0
T0001621,C0046,high_business,2026-01-20 15:40:00.000000000,1.0973581145929912,0.6362264094456839,0,0,0,0,0.266,15,13334.44,0
T0003556,C0104,mid_weekend,2026-01-20 15:42:00.000000000,1.2019143497314202,0.7869486378619763,0,0,1,0,0.799,15,2810.63,0
T0003032,C0089,mid_weekend,2026-01-20 15:43:00.000000000,0.7558586164371673,-1.0020745473571362,0,0,0,0,2.166,15,1988.41,0
T0004873,C0143,mid_weekend,2026-01-20 15:47:00.000000000,0.689336051520498,-1.057628555293249,0,1,0,0,0.833,15,1602.43,0
T0000368,C0011,mid_weekend,2026-01-20 16:04:00.000000000,0.8684164331449,-3.529648582818425,0,0,1,1,0.06,16,2506.48,0
T0000061,C0002,mid_weekend,2026-01-20 16:07:00.000000000,0.6768586035988551,-1.9768754080801554,0,1,0,0,1.018,16,2484.48,0
T0000262,C0008,mid_weekend,2026-01-20 16:27:00.000000000,1.0210814498828393,0.09913164228230881,0,0,0,0,0.101,16,2793.2,0
